text,label
"Bhai chill marr....dance hi kiya hai  , rape nai.",0
"Mantri ji,  kripa kar ke priority haryana mein ho rhe minor ladkiyon ke sath rape ko control laane mein karein na ki padmavat mein.",1
Modi ji se phoocho 2014 se government job Mai joining kyoo nahi ho Rahi hai ....to Modi ji baag hate hai.,1
Modi se phoocho demonetization se Desh ki 375000 cr ka nuksaan ho Gaya . To Modi ji bhaag hate hai.,1
Modi se phoocho oil kaa rate sassta hona chahiye....Modi ji bhaag hate hai.,0
Modi se phoocho kisaan bhooka mar Raha hai...Modi ji bhag hate hai.,1
Modi se phoocho....Haryana jal Raha hai...Modi bhaag hate hai.,1
Kitna apne maa baap ka naam duniya me dubayega ye pata nahi. Parwah hoti unki to ab tak baaz aa jata. Jise hate karta hai uske hi naam se attention leta hai. Isey apne maa baap ka naam aur kharab karna hai...jab tak puri tarah se unka naam nahi dubayega chain se nahi baithega,1
"Vaise media walon ke bhi rape ke maamle saamne aate rahe hain, tumhari media society ko kisne ganda kiya hua hai uska bhi report nikalo",0
aap lafzo Ki rani h mohotarma ..qalam aap Ki pehchaan aur aapke ishare s saare lafz sematt hate h aapki barghaa m ..aur...,1
"Hahaha,  to apni aurato ko hi rape ker diya,  Kareem 5 Lacs East Pak ki aurato ko rape ker diya aur jab Karne ki Bari aayi to surrender",1
Tumhe israeli kutte ke sath selfi nahi leni chahia thi....kiya tumhare ghar bachche nahi he....kiya tumhare ghar bahu...beti nahi he.....agar un ka rape ho to aap ko kaisa lageaga...tab bhi aap islaeri kutte ke sath selfi lete......sham on you bacchan,1
SC ko masooon ke saath rape karne walon ko mritudand dena chahiye.Iske liye kendra se Kanoon banane ka aagrah karna chahiye.,1
Ye aur iska pati @sardesairajdeep  Gaaliya khaane ke liye hi tweet karte hai it seems. Jaise hi ye kuchh bolte Hain.saare log gaaliya dene lagte hain.But for bhi ye Kabhi introspection Nahi karte ki log hame itni hate kyu karte hain.i tell you.coz you are Cong stooge and traitor,1
Muze modi se problem nahi hai. Tuze problem hai tu dekha. I hate congress.mar jaunga lekin congress ko vote nahi dunga.,0
os maa se contect kro jis ki beti ka rape jis ka beta qatel jis ki jawan beti aghwa or jin k ha khany ka rashen nhi he jo baap be rozgari ki waja se bachy bechny road pe khara hota he os maa se pocho jo logo k gher ja ja k kaam krti he naam sharif rakhny se koch nhi hota he.,1
@NitishKumar @wscid @narendramodi @ bihar vijaipurthana police bauhat hi bada kand hone pe risvat le ke chut hai ek  ladki ki kidnap kar ke rape kar ke murder kar diya gya hai vijaipurthana  police mila hai Mukesh kumar bade babu jo 12 lakh rupya le ke case ko daba rha hai pic.twitter.com/JL1DkoqVDT,1
shi kha.ye sale kutte ki olad netaon ki beti nhin inke to bete ka rape hona chahiye.,1
BJP ko kyon achha khe n? Har din nafrat wale hi muddle uthate hn ar Jin karabion/muddon par sarkar banaya we sari burayian inke ssrkar me aur chram par h. Modi achha bolte hn implement nhi karke.BJP nam k dokhe se safal huwe nhi to RSS ko des ki janta 1948. se hi nakar rakha h.,1
Sar aap se hate jodkar nivedhan karta hu ki meri sister Ko Baramat karyor polic Ko karavay karane ke aadhsh d,1
Bharat me Muslim koun tha  tumahre maa bahno ko rape karke lutero ne  tumhe Muslim banaya tum BHE Hindu he the,1
loot lo mujhe .....itnii behen hai....or ye nhi ki koi bhabi bhi lekr aaye...i hate  u all my dear behenoo,1
Bht hate hai yaar in k dil mein or mujhy waja nhe pata,1
Netanyahu is also against terrorism!He is saving his country !,0
manda uns hate ai https://curiouscat.me/Xuxusemgosto ,1
i hate shanghai na talaga,1
Kub tak ase hi ladkiya rape Ka sikhar Hoti rhya ge PM shab kub tak Jin choti choti ladkiyo k sath rape KR k oun ko mar Diya jata ha oun ki Kay galti thi ki vo ladki thi bus Jo rape krta ha oun ko 5 10 year ki saja Hoti h bad m oun ko chod Diya jata h had h Kuch to kro @PMOInda,1
Tab tum sab khna thai jab ladkiyo ka rape ho rha tha,1
@kashifkhalid27 @BhittaniKhannnn @HamidMirPAK Pichhle 15 din me kitne child rape ke case samne aaye hain Pigistan Porkistan me.Haramzado tumhari galti kam hai kyonki tumhare paedophile suar mohammad ne khud 6 saal ki bachchi ayesha se nikah kiya tha aur 9 saal ki umar me.,1
Hina winner hone chaye thi aap logo ne galat inshan ko jeetaya hai I hate bb 11,1
Not boy his old uncle now bachi ko date karne we Buddha jawaan toh nahi hoga jab bachi ko budha budha lagega tab naya bakra pakad Levi I mean alia se hai Jo uncle sarabi ko old ko date kar rahi hai I hate ranbir isne kat aur ab singal mother mahira ko bhi emotionally use karke,1
Tumhe jatiwadi rajniti karte sharma nahi aati. Ek din tumhara wajood khatma ho jayega aur aur public tumse hate karegi,1
"Twitter pe Hi karne ka natija,sirf haye hate karna rah jata hai. https://twitter.com/squintneon/status/954789887143636992 …",0
bhaag i hate hina,1
vikas hate hina,1
vikas fans hate shilpa hina,0
Bichare yaha jauhar aur protest krne se peeche to hate to vaha aayenge na,0
Dhyan rkhan apna.. rape bahut ho rhe wahan,1
Wo rape hogye dekhtein dekhtein,1
Aor terrorism hum phela rahay?,0
"Tujhe religion ko terrorism se aur rakptapaan se jodane ki jaroorat nahi hai, koi tera intejaar nahi kar raha hai; na hi tere approval/disapproval ki koi value hai.",0
I hate this guy Jisnay itni galat baat ke @shareeeefaf,1
"Aurat sirf shakl o surat or jism ki waja sy khobsorat nai lagti waja kuch aur b ha wo ye k wo picha nai kerti, wo rape nai kerti, wo yaktarfa mohabat me qatal nai kerti....",1
Haan aur 12 saal se upar wali ladkio ka rape karne pe aap rapists ko laddoo dena,1
"Main kbhi terrorism ko religion se nhi jodta,",0
Larkiyon kay rape may  https://twitter.com/Lala9_9/status/954808025222664192 …,1
"Kash itne political action or public support sare rape caeses ko milte... Yakeen maniye aj har beti safe hoti. 3 inch ki kamar ko dhakne k liye itne issue, or jab kisi ldki ki puri izzat khrb ho jati uske liye koi kuch nahi bolta..",1
I hate gupta,0
EK baar Pakistan zaror visit karna bro  . Lahore zaror visit karna . Political hate he hai hum payar karnay walay hai . #sharewithlove,0
Agar tumhara payari bahan ko koi rape kare aur private place mein chaku markar khatam karde to tum ahinsa ki mukhota pahankar oose samjao ge ???,1
"Are bato agar tumhara bahan ko koi rape karke murder karde to tum ahinsa ki raste pe chalkar oose payar se samjaoge , ki aur kisiko rape nakare ????",1
"But maine suffer kar RHA hoon,19yr ka ladka jo document main bhi 19yr police ki najar main adult hai hi nhi wah..wah re up police aaj bhi Desh jhut aur paise pe jivit hai na ki such pe.i hate BJP also up police . https://twitter.com/CMOfficeUP/status/954397014199906304 …",0
Pandits ko.maar diya. Ghar se beghar kardiya Lekin pandit terrorist nahin Bana. Hindu terrorism Kahan se aaya. Aur har ekuslim terrorist hai aur terrorism kha koi religion nahin hai. Kya baat hai.,1
To log ab 12 saal se kam ki rape Ni karenge . 12 saal se jyada ki karenge phasi se Bach jayenge. Agar rape ko rokna hi h to sbhi rapist ko phasi do . 12 saal se km aur jyada kya,0
"Gul Bukhari sahiba sirf hate speech ki mahir hain, in ka bus nai chalta warna maryam ki bait kar lain. https://twitter.com/madeeha_naqvi/status/954792317415763968 …",1
"Charlie, azadi charkhe se nehin balki lakho prano ki balidan ke badle ayahain,  ahinsa Ok,  But koi tumhara bahan ko rape karke murder karde to keya tum ahinsa follow karoge ? Agar aisa mera saath hota hain to main oose 72 tukro mein bantkar on camera daru ke saath kha jaunga.",1
Ab khtaam Hogaya  tum mat larna mujh sy please I hate phaday bazi,0
We take so much pain in studying for CA and assholes like you call us Nakli CA.. Saale khud puncture banake.. dusre kom ke ladkiyon ko rape karke katl karte hai aur khud ke dharm ke ladkiyon ko burqe mein kaid karke bakriyon ko rape karte hai..,1
"Nahi yaar yeh shilpa ji ghar main mummy bana diya tha sabne toh maine ek example dediya. Chahata tha ki aap chup hojaye Priyank ke baare main aur bura mat bolo, mujhe pasand haina woh isiliye, dil ka achha ladka hai usse hate bhi toh kar paa raha. chalo chhodo aap usko bura bolo",0
Veed no. Waisay hi itna hate barh gaya hai.,0
Hudda ke samay me isase double rape hote the lekin us samay sonia bolti thi.. hai na https://twitter.com/outburstindia/status/954778515492151296 …,1
Sir ji I am sure chillane se kuchh valid nahi ho jata but I am more sure ki solid argument dene se bhi kuchh nahi hai..jinko jisko support karna hta hai wo karte hain..Yezidi women ke rape ke kitne solid argument chahiye..poori duniya me bataiye kitne powrful log saath hain.,1
Sanbhu Kya haal hai jo apni bhahen ka rape karta tha us jurm ko chupane ke liye ek 55 saal ke bujurg ko piche se chura bokh ke maar diya tha,1
"O je rail mein to mumkin hi nahi hai rape karna....3 dafa main nay koshish ki lekin nakam raha---- @KhSaad_Rafique, Railway Ministerhttps://twitter.com/ChotaKaptan/status/954568300054437888 …",1
• wo rape nahi karti,0
Shilpa shinde I hate u. Ghamandi. Ho aap Bahar akarbhi burai kr rhi ho.. U know what aap jeet k bhi hari ho and Hina haar k bhi jiti h smji Shilpa shinde.. Marathyanch nav matit milavl tuni,1
that's y I hate Ranveer jo aaj pta chala,0
Plz uska naam mat lijiye.. sab utar jaati hai.. hate him,0
@HerdHUSH i hate you we need you for shilpa ji,1
Hamne colors channel ko dekhna band kar diya hai. Kyuki unhone kam vote ke baad bhi shilpa Ko jaanbhujhkar winner banaya. I hate you big boss hate u colors hate you salman.,1
In one Tweet I can See Difference between Hinduvta  and Hinduism No wonder jiski dp lagae Usne Tu dead women ka rape Karne ko Bola Tha shakha ki Paidaesh Tujh Jaise Hindu Subah Durga sarswati pujte Hain air Raat Tak kisi dusri Nari ka rape Kar chuke hotel Hain,1
Saale bhen ke lode. Bohot deshbhakt bana firta hai aur tere fraud deshbhakt ko koi kuch bol de to bhagwan se uske rape ke liye dua karta hai. Akki ki fraud deshbhakti se bahar nikal aur desh ke liye sach mein kuch kar. Kisi ki behen ki rape ki dua karke tu jhaat bhi nahi ukhadega,1
"han wo suit karta hai k bachiyo ka rape hota jay,log mary,ye corupt kuch na kary,dr Aliya boli to suit nai krta ap ko?",1
Jo 3saal ki bacchiyo  ka rape kar diya jata hai vo bhi kya khud gyi thi..shame on u..,1
ranveer singh ne rape kar dia isliye,1
Jub kis larki ka rape hota hai jaisay aj kal Pakistan main ho raha hai to woh mar jahi hai hain air us ki tadfeen kay bad aziz o aqarab un kay ghar jatay hain aur us kay walid aur qareebi rishtar ko kay sath afsos kartay hain aur kehtay hain #Allah_Ki_Marzi.,1
Are mc kya cong shashan me rape nahi hota tha,0
Betiya paida hi mat karo....Garb htyaa  ko prmot karo....Betiyo ko gawar rakho.....Khuleaam rape hone doo....Mardo ki duniya ko bhadwa doo,1
Pakistan Hindu ki gaand mei danda dete hain aur hindus apni women ko rape kar ke kush ho jatain hain.,1
@narendramodi g capital punishment for rapist ?? Ya Abhi aur rape hone ka intezaar karegi sarkar??,0
Or  Aap unkesath selfie le rahe ho muje ye accha nahi laga i hate you sir,0
Kash ek picture muhhamad pr bhi bn Jaye...usne apne samne Jewish mahilao Ka rape kraya tha..kyuki ye allah Ka adesh tha...quran me bhi likha h...issh pr film bnni chahiye....,1
Don't worry I also love her kebal Shilpa kuchh jada pasand hai or kuchh nahi koi hate nahi karta shubhangi ko,0
Modi ji...kya Uttarakhand ke yuvaon ko army ke alawa koi option nahi hai...kitni gharo main matam aur karwana hai..it's shameful that we have lost so many youth due pak terrorism....we want answer...i know it will again be ignored,0
Jab kisi movie m rape ya bikni ka seen ho to aisi seen ko na dikhne k liye koi awaz tk nhi uthata.sab maje le kr dekhte Hain.ek padmavti movie hai jis k liye karni Sena Jaan maal ka Hani tk phuchne k liye khule Aam media m dhmki de rhi hai aur sarkar khamosh hai koi action nhi.,1
useh Gautam k bhai ne hire Kia tha I hate that HerdHusha  jannani,1
Jra haryana rape case pr bhi kuchh boliye,1
Anyway aap kro jai meem jai bheem ka nara buland..  Aisa hi jogendra nath mandal ne kiya tha 1947 me.. Brahmin aapko tu b khde to manuwad najar aa jata h..  Muslim chun chun k maar rhe h rape b ker dete h to aapko bhaichara njr aata h..  Jio bahadur jio,1
Aaj akhil ko rape ki baat bhi bata di. Dil p ek bojh tha halka ho gaya hai,1
Rape ka matlab rape hai chahe vo kisi bhi age ki ho please age ki divar na khadi Karen.,1
Pogat sisters waise to bada laap pelte hai. Aj Kal khamosh hai ek sabd nahi rape cases k baare me,1
*make* jalannya hate hate #PEANTERIN,1
Mashal khan ko too pehly insaf dila looo or us bachi ko jis ky sath 5 logo ny rape kiya sare aam,1
Par 18 saal se kam ka ladka rape kare toh faasi nahi milegi,1
"I just hate ""sahanubhuti' dene wale log.",1
"superb  koshish main lagi hui hai marya shakil ki salim jee kuch toh modi jee ke khilaf bolain,this is what i hate - we are one, if we want to be treated like one phir yeh sab dimaag main leker aane ki koi zaroorat nahin hai",0
@mlkhattar 12saal se kam wali ka rape kroge toh fansi.Good,1
Toh 12 saal se upr wali kisi ki maa beti nhi hai ya unko rape ho koi fark ni?,1
I hate you sakshi mahraj kyu dusmani hai unse aap ko,0
@NimraSohail06 hate humari larki tu Batman hai,0
Jab BJP wale Nirbhaya case Ko laker andolan jar rahe the tab AAP jaise hi log isme Shamil the aur media bhi AAP ke saath tha aur ab jab rape ho rahe hai rapist Ko bachane ke liye bol Raha ho,1
"Kaabil Ka rape Jo hua,uska yaadein abhi am taaza hai beechara eesliye roraha hai.aur krish4 ki bhi bayenge koi na koi.ab yeh direct retire hoga.",1
@jawaharyadavbjp sir ye 12 saal kya hota rape ki saja keval faasi ab wo kisi b age ki ladki kyu na ho.,1
I hate both briyani ma sirf  bOtii honi  chaye,0
I hate polyurethane. Naam na lou uska,0
Bhaiyuuuuuuuuuu.....tumhe kuch pta bhi h ki nhi......hamare yha savan or sakrat jrur diye hate h.. or tum bhul gye hmesa ki trh... pic.twitter.com/xPglR5okEw,1
"Wo peecha nhi krti, wo rape nhi krti, wo yaktarfa mohabbat m qatal nhi krti",0
adhay loog wahan hate mail bhejtay hain,1
"#NewIndia ka age limit hai kya, jin ladkiyon par rape sabit hoga, agar survive kar gayin, unse amit shah, rahul vote lenge? Kaise, aap dono @OfficeOfRG apne #mannkibaat me haryana me rape survivor aur Rapist se kya expect karte hain, share kariye?",1
Ye priyank kya bol raha he ye khud nahi bol raha tha shilpa ko SAAND JAISI BODY wali wow man to kar raha he iske muhn pe chappal maar k aau or ye Benafsha i hate you #MTVTrollPolice,1
Ek hi rastaa hai reppist ke saat jo Saudi Arabia me hota hai yaha per b karo yakeen mano phir koi rape nahi hogaa,1
"To kya 12 saal ki hote hi ladki rape bardhasht karne layak ho jaati hai, or rapist ka gunah kam ho jata hai, bahot achhi soch hai #hangtherapist .",1
tere ma ka bhosada sorry sache dil se duwa tere ghar ki aurat behen ka rape hojaye nange nach dikho or tu apne ka 20rs mein dena ka kaam karega,1
6 din Mai 8 badi gang rape jis Mai se 1.5 ki student thi 2.10 ki student 3.12 ki student thi,1
Jab tak rape ki saza fansi nahi hogi tab tak kanoon ka khauf nahi hoga.Sakht kanoon kyon nahi ban raha hai ye bhi sochne wali baat hai.,1
Apne hate thoda kum karwaana,0
Mam! kind your information...Karachi ki rooshniyan kon laya..? karachi operation by rangers kis na karvaya ? Altaf hussain par pabandi kis na lagaye...interior minister na..2013 mai kitna terrorism tha yaad hai..kitna qatal hota thay..2018 mai mai dekh lo karachi ki Roshniyaaan.. https://twitter.com/murkaziz__/status/954705004711022592 …,1
Yogi g kuch toh bolo itne rape UP ho rahe . Kya yahin vikas hai ? https://twitter.com/IndianExpress/status/954635538518061057 …,1
"Sir ji yeh sab toh tik hai but #Haryana rape ke baad ""Garv'!!!! @mlkhattar",1
@Madeeha_Naqvi kasur Punjab me rape cases me jali police muqablon me masom nojwanon ko maarna idher be koi bolay ga?http://www.bbc.com/news/world-asia-42742980 …,1
Dekhti hu kab tak hate karti hai,0
chup hojao..hate nai sikaty,0
jitni bhi thi lekin baat tho sabit ho gayi keh kuch khota nasal ke Pakistanio ko koi farq nahi parta koi Khattam e Naboowat Qanoon tabdeel kar de koi mulk ko loot loot ke kanghal kar de ya koi un ke bacho ko rape kar ke bedardi se qatal kar de.,1
ye log kaha jate h jub ek gul ka rape hota h,1
Hina toh bas luv aur priyank Ko use kar Rahi thi I hate her,0
"Sarkaar ko puchkar to ye maamle nahin hote. Ye to aadikaalon se hote rahe hain. Ye hai ki kabhi kam kabhi zyada hue hain. Jaise jaise social activities aur jansankhya badhti jaa rahi hai, us tarah ki ghatnayein badhti jaa rahi hain: RK Saini, BJP on rape incidents in #Haryana",0
"Sarkaar ko puchkar to ye maamle nahin hote. Ye to aadikaalon se hote rahe hain. Ye hai ki kabhi kam kabhi zyada hue hain. Jaise jaise social activities aur jansankhya badhti jaa rahi hai, us tarah ki ghatnayein badhti jaa rahi hain: RK Saini, @BJP4India on rape in #Haryanapic.twitter.com/zRgvJpu1cC",0
Are m not her PA or advocate .. menu ki lena .. karo hate   starting me meko bhi acchi nhi lagti thi .. phir lagne lag gayi .. aur fav ho gayi,0
"Sarkaar ko puchkar to ye maamle nahin hote. Ye to aadikaalon se hote rahe hain. Ye hai ki kabhi kam kabhi zyada hue hain. Jaise jaise social activities aur jansankhya badhti jaa rahi hai, us tarah ki ghatnayein badhti jaa rahi hain: RK Saini, BJP on rape incidents in #Haryanapic.twitter.com/5ejRCZxq65",0
"Sarkaar ko puchkar to ye maamle nahin hote. Ye to aadikaalon se hote rahe hain. Ye hai ki kabhi kam kabhi zyada hue hain. Jaise jaise social activities aur jansankhya badhti jaa rahi hai, us tarah ki ghatnayein badhti jaa rahi hain: RK Saini, BJP on rape incidents in #Haryanapic.twitter.com/5sdkYCXHI3",0
